id,APP_NAME,USER,DATE,STAR,LIKE,TITLE,COMMENT,OS
,카카오톡 KakaoTalk,응애메딕,2022-02-17T03:24:34-07:00,3,0,버그,제가 옾챗을 정지 당해서 정지 대비용 계정으로 로그인 할려고 지우고 다시 깔아서 로그인을 했는데 아는 사람이 그러면 안된다고 해서 다시 돌아갔지만 채팅방이나 친구들은 그대로지만 분명 알람은 왔는데 채팅방엔 그 문자가 표시가 안되거나 늦게 오는 현상이 있다 내가 옾챗을 정지당해서 모르겠지만 수정바란다,ios
,카카오톡 KakaoTalk,김윤순,2022-02-17T01:39:20-07:00,1,0,디바이스 멀티로그인,제발 공기계에서 로그인 같이 한다고 본 기기에서 로그인 풀리게 안 했으면 좋겠어요 다른 데서는 다 멀티로그인 지원하는데 왜 카톡만 모바일 기기 한대만 로그인지원하나요 개불편해요,ios
,카카오톡 KakaoTalk,김한누리,2022-02-17T00:28:12-07:00,1,0,빨리인증풀어주세요,아 무슨 번호가인증을 할수가없다해요 빨리 풀어주세요 서류 다보냇으니까,ios
,카카오톡 KakaoTalk,곰탕이~~<~~,2022-02-16T22:33:04-07:00,5,0,페메처럼 보관 기능 만들어주세요 ㅠㅠ,채팅창에 중요한 내용이 있어서 나갈 순 없는데 그렇다고 맨날 홈에 뜰 필요는 없는 채팅이 많아요 페이스북메신저처럼 채팅창 보관 기능을 만들어주시면 좋겠어요 옆으로 밀어서 보관 누르면 보관되고 설정에서 보관된 채팅 보는 기능이 추가되었으면 합니다 제발 부탁드려요 다 좋은데 보관 기능만 만들어지면 진짜 최고일 것 같아요.ᐟ.ᐟ.ᐟ,ios
,카카오톡 KakaoTalk,그레타,2022-02-16T22:19:12-07:00,1,0,발전이 전혀없는 어플,뭐하나 나아지는거 없이 확장만 하는 쓰레기같은 어플 카톡을 대체할 수 있는게 하나라도 있었으면 좋았을텐데,ios
,카카오톡 KakaoTalk,제페토 로그인 안됨 짜증남,2022-02-16T18:42:50-07:00,1,0,하,갑자기 영구정지가되서 당황했는데 저 학생인데 어떻게 해라구요 진짜 영구정지 왜 당했는지 이유도 모르겠고 뭔 60일까지 기다려요 그래서 카톡 계정 탈퇴했습니다,ios
,카카오톡 KakaoTalk,짗우,2022-02-16T15:31:11-07:00,2,0,고객센터 전화서비스가 사라져서 불편하네요,고객센터 전화서비스가 사라져서 불편하네요,ios
,카카오톡 KakaoTalk,도우시락,2022-02-16T08:31:27-07:00,1,0,사진을 보낼때 자꾸 작고 저화질로 보내져요,"꼭 첫번째로 보내는 사진만 그 누구에게든, 사진을 보낼때 작고 저화질이 되어 보내집니다. 와이파이에서도 데이터를 킨 상태에서도 동일하며 지역과 상관없이 그렇습니다. 어떻게 해야 하나요?",ios
,카카오톡 KakaoTalk,.......렉,2022-02-16T06:45:04-07:00,1,0,옾정,아니..;; 아무짓도 안했는데 왜 옾챗 정지가 먹냐고요 게다가 30일 정지인데 뭐하자는거죠?;;,ios
,카카오톡 KakaoTalk,Wㅈㅈ,2022-02-16T05:59:09-07:00,3,0,제발 프로필 뮤직좀요,"중국에서 vpn 을 키고 카카오톡을 사용중인데, 프로필 뮤직이 설정이 안되길래 문의해보니까 해외번호로 등록하면 프로필 뮤직 설정이 안된다고 하더라고요…카카오톡 너무 잘 사용하고있는데 프뮤가 안되니까 너무 답답해여. 이런 점만 개선 해주시면 좋을 것 같아여",ios
,카카오톡 KakaoTalk,오ㅑ냦,2022-02-16T05:26:02-07:00,1,0,어이가 없네요,톡계정을 쓰다가 새로 바꿧는데 새로운계정으로 선물하기 하려고 하는데 전계정에 있으면 안된다고 해서 전계정으로 들어가서 탈퇴를 하려고 하는데 탈퇴도 안되고 그래서 선물하기 해지하고 다시 계정쓰던걸로 돌아가려하는데 폰 인증이 안된다고 해서 계속 해봤는데 인증번호 제한이 있다고 하네요 그래서 하루 기다리고 지금 다시 했는데 또 안돼고 이거 정말 어이가 없네여,ios
,카카오톡 KakaoTalk,소은09ㅇ,2022-02-16T03:58:59-07:00,4,0,전화번호 회원가입,"카카오톡을 가입할때 꼭 전화번호로 가입 해야하는게 불편 합니다ㅠㅠ 이메일이나 구글,네이버 등등 전화번호 말고 다른 방법으로 가입 하는 기능도 추가 하셨으면 좋겠어요 ! 그거 빼고는 편리하고 좋습니다 ! 항상 수고 많으세요 :)",ios
,카카오톡 KakaoTalk,바ㅏㅏㅏ보ㅗㅗ,2022-02-16T02:52:21-07:00,4,0,광고,광고가 더이상 오지않았으면 좋겠소 방법이 없는것인가?,ios
,카카오톡 KakaoTalk,mi0se0n,2022-02-16T01:50:09-07:00,1,0,렉😩,카톡 들어갈때 렉걸리고 톡와서 들어가면 한템포 늦게 올라오고 ios앱들은 다 이런듯,ios
,카카오톡 KakaoTalk,밍워,2022-02-16T01:45:43-07:00,5,0,카카오톡 선물하기 전용 상품권 만들어주세요!,"카카오톡 선물하기 전용 금액 상품권 만들어주세요! 상품권 받은 사람이 선물하기 샵에서 구매할 수 있게요.  백화점 상품권처럼, 백화점 안에 있는 다양한 매장 물건 구매할 수 있듯이요.  간편하게 선물하기로 상품권 선물하면,  받은사람이 선물하기 코너에서 금액안에서 구매할 수 있는 거에요!   어떤가요?",ios
,카카오톡 KakaoTalk,여하루이삐,2022-02-16T01:21:16-07:00,1,0,보톡왜만듬 안될거면서,진짜 되는것만 만들어놔라ㅋㅋㅋ쓰레기같네,ios
,카카오톡 KakaoTalk,kch78000,2022-02-16T00:25:47-07:00,5,0,공유하기로 보낼때 누구한테 보내는건지 나왓으면,이름이 나왓으면 좋겟어요  사진같은거 공유하기로 보낼때 그냥   메세지 보내기 이렇게 뜨네요~~~,ios
,카카오톡 KakaoTalk,idnnxjkzk,2022-02-16T00:08:48-07:00,5,0,비활성,카카오톡운 왜 비활성화가 없나요 다른 sns는 전부 비활성화가 있는데 카카오톡도 비활성화 만들어 주세요 카드랑 카카오페이는 쓸 수 있는데 카톡은 비활인 상태로 할 수 있게 만들어주세요,ios
,카카오톡 KakaoTalk,마른꽃송이,2022-02-16T00:05:50-07:00,5,0,알림 수 오류,이거 저만 그런지는 모르겠는데 요즘들어 톡이온 수가 더 많아진걸로 뜨더라고요 예를들어 2개가 왔는데 4개라고 떠요 사람들이 많이 봤으면 좋겠어서 5개 드려요.,ios
,카카오톡 KakaoTalk,crazy ㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗ어쩔팁비,2022-02-15T23:18:38-07:00,1,1,ㅗ,ㅗ,ios
,카카오톡 KakaoTalk,오토카와 나키메,2022-02-15T20:29:22-07:00,1,1,하…,추천친구좀 없애요. 쓸데 없잖아요. 프로필에 막 자신 얼굴까지도 올리고 하는데 사람들이 다 보잖아욥 ㅋ 에휴 그딴건 뭐하러 만든건지…,ios
,카카오톡 KakaoTalk,zerojean91,2022-02-15T20:04:20-07:00,4,0,말풍선 색상 또는 강조선 추가 요청,채팅방의 중요사항이나 긴급사항등 공지를 위한 “공지”기능으로  단발성공지는 유리하나 정기적으로 업데이트 되어야할 공지사항등 “중요” 또는 “긴급” 메시지에대해 식별을 강화할수 있도록 말풍선 색상 추가 또는 강조선 추가등이 가능하면 매우 유용할듯합니다. 현재 사용중인 미니멀한 디자인 및 색상에 매우 만족하고있지만 강조기능 추가를 요청드립니다. 감사합니다.,ios
,카카오톡 KakaoTalk,넨이,2022-02-15T16:48:17-07:00,4,0,선물이나 페이 안받기 기능 만들어주세요,미리부터 안받기 기능응 만들어주세요. 카카오페이나 선물 일단 받고봐야하는데 안보고 무시하는 것도 한두개여야지 타인에게 선물 또는 페이 안받기 기능해주세요,ios
,카카오톡 KakaoTalk,김구라에요용,2022-02-15T11:32:26-07:00,1,0,아니 갑자기 며칠동안 정지를 먹었어요,이거 왜그러죠 갑자기요..?,ios
,카카오톡 KakaoTalk,win-17,2022-02-15T11:28:25-07:00,5,0,멀티프로필 기능을 개선해주세요.,상대방이 제 번호만 알면 친구추가를 할 수 있고 개인 프로필이 모두 보이는 것이 불편합니다 저는 상대방이 제 프로필을 보고 있는지도 알 수 없는데 본 프로필을 보여주기는 싫어요 제 친구목록에 등록되어 있거나 제가 설정한 사람에게만 본 프로필이 보이고 나머지 다른 사람들에게는 설정한 멀티 프로필이 보일 수 있도록 해주세요 멀티 프로필 기능을 이렇게 활용하면 좋을 것 같습니다 개선 부탁드립니다.,ios
,카카오톡 KakaoTalk,아래안됨zazazaz,2022-02-15T11:15:46-07:00,1,0,하 업데이트 ㄷㄹㄴ,아 진짜 욕나오네 진짜 업데이트 된거 진짜 ㄷㄹㄴ 아,ios
,카카오톡 KakaoTalk,ㅡ프프,2022-02-15T07:18:23-07:00,1,0,튕김현상,피시톡이랑 모바일톡 같이 켜놨더니 모바일톡 튕기고 대화내용 없어지고 렉걸리고 왜이러죠 원랭 안그랬는데…,ios
,카카오톡 KakaoTalk,크리스티나 메시,2022-02-15T04:53:24-07:00,1,0,아니 카톡 오류 짜증납니다,자꾸 할 얘기있어서 톡 좀 보내려고 하니까 튕기고 그래서 다시 설치해도 그렇네요,ios
,카카오톡 KakaoTalk,빵홍둥,2022-02-15T00:40:01-07:00,4,0,카톡 비활성화와 이모티콘으로 프로필 상태메시지,카톡 비활성화와 이모티콘플러스등 이모티콘으로 상태메세지를 설정 할 수 있었음 좋겠어요 ㅠㅠㅠ 카톡 계정을 아예 삭제하긴 어렵고 비활성화가 꼭 생기면 좋겠습니다,ios
,카카오톡 KakaoTalk,손행자,2022-02-15T00:29:30-07:00,5,0,제발 일괄삭제 기능 좀 ㅠㅠㅠ,너무 삭제할 사람이 많아요  일괄 삭제 기능좀 넣어주세요  부탁합니다 ㅜㅜㅜ,ios
,카카오톡 KakaoTalk,내별은 어디에,2022-02-14T21:34:40-07:00,1,0,보이스톡의 애플워치 알람 안옴,보이스톡이 올때 애플워치에서 알림이 안옵니다.  부재중 알림만 옵니다.,ios
,카카오톡 KakaoTalk,고고뤼귀,2022-02-14T18:53:00-07:00,1,0,선물하기 오류,선물 받아서 선물하기 들어가면 흰 화면만 뜨고 선물 보내려고 선물하기 들어가도 흰 화면만 뜨고 어쩌라고요,ios
,카카오톡 KakaoTalk,복도라,2022-02-14T17:26:24-07:00,1,0,아이폰 카카오톡 키워드 알림,쓸 수 있게 해주세요.,ios
,카카오톡 KakaoTalk,민찡잉,2022-02-14T17:14:27-07:00,5,0,큐알,큐알코드 라이언 말고 어피치나 다양한 캐릭터 종류별로 있음 좋겠어요,ios
,카카오톡 KakaoTalk,체리리123,2022-02-14T17:03:11-07:00,5,0,너무 잘 쓰고 있어요☺️,"요즘에는 메시지보다 자주 쓰는 것 같아요😍귀여운 이모티콘, 편리한 기능으로 너무 잘 쓰고 있습니다. ⭐️프로필 바꾼 사람들 안보는 법 설정➡️친구 관리➡️업데이트한 친구 보기 해제  ⭐️지금도 너무 좋지만 보완할 점/추가 원하는 점 -인스타그램처럼 친구가 지금 카카오톡을 쓰고 있은지 알려주기💬 -카카오스토리 없이 간단하게 글/기분을 올릴 수 있는 시스템 추가하기✒️ -일대일 채팅방에서도 라이브톡 할수 있게 하기🎤 -라이브톡에서 화면 스티커 쓸 수 잇게 하기👠  ⭐️카카오톡의 장점 빠르고 오류없이 메시지를 전달할 수 있다💬 이모티콘과 프로필을 꾸밀 수 있는 스티커가 다양하다🥰😻단체 채팅방 기능이 좋다👯‍♀️  😩카카오톡의 단점 -대중적인 만큼 사기꾼들과 나쁜 놈들이 많다🚨 -디데이를 5개밖에 못단다(10개로 늘려주세요🤒) -스티커를 10개밖에 못단다. 나같은 꾸밈이들은 30개로 늘려줬으면 하는 바람이 있다.👗💃 -데이터를 진짜 많이 잡아먹는다. ➕특히 라이브톡, 페이스톡 🌈이정도네요! 그럼 긴 글 읽어주셔서 감사합니다. 앞으로 더 나은 앱이 될수 있으면 좋겠네요😊😍",ios
,카카오톡 KakaoTalk,카톡 극혐자,2022-02-14T09:48:23-07:00,1,0,카카오톡 동영상 프로필 왜 안되나요,카카오톡 프로필을 동영상으로 정하는 마지막 버튼 누르면 앱에서 튕겨 나가지고 앱으로 다시 돌아가보면 설정이 안되어있네요. 갑자기 왜이러는거죠..? 5번 이상 시도해봤습니다. 문제의 원인을 빨리 찾아서 해결해주시면 감사하겠습니다.,ios
,카카오톡 KakaoTalk,롱롱콩,2022-02-14T09:00:46-07:00,1,1,부탁드립니다,타인이 저를 임의로 친구 추가 할 수 없도록 해주세요 혹은 임의로 추가가 가능하다면 누가 나를 추가하고 있는 지 알게 해 주세요,ios
,카카오톡 KakaoTalk,정신차려사클,2022-02-14T08:14:57-07:00,5,1,프로필 !!!!,제발 프로필 바꿀 때마다 업데이트 되는 거 좀 없애주세요 정말 부담스럽고 알고 싶지 않은 정보입니다..... 그리고 알람 뜨는 거 >이름: 내용< 형식으로 다시 바꿔주실순 없으신가요 지금 뜨는 방식 너무너무 가독성 없고 보기 힘들어요 ㅜㅜ 예전이 그리운 이상한 현상,ios
,카카오톡 KakaoTalk,네잎클로버~^^,2022-02-14T06:00:22-07:00,5,0,왜 다들 싫어하는거야?,멀티프로필이랑 새로 업뎃된거 저는 좋던데요ㅠ 다른사람에게 안 보이게 하면 되지;; 카카오톡도 sns입니다 다른 사람한테 뜨는게 당연한거죠 ㅋㅋ,ios
,카카오톡 KakaoTalk,@44alcls4sha77,2022-02-14T05:42:14-07:00,3,0,듀얼 기능 있으면 좋겠어요,사생활이랑 일이랑 카톡이 분리 되면 좋겠어요 듀얼 기능 있으면 좋겠는데ㅠㅠㅠ 아이폰은 안되네요 ㅠㅠ,ios
,카카오톡 KakaoTalk,미키멍멍,2022-02-14T04:50:21-07:00,4,0,배지 숫자표시,아직 안 읽은 대화창은 앱 아이콘에 배지알림으로 숫자가 뜨쟎아요 알림 받고싶은 대화창도 있고 알림 받고싶지 않은 대화창도 있는데 대화창별로 개별설정 가능하게 해주세요,ios
,카카오톡 KakaoTalk,sin아리,2022-02-14T04:01:49-07:00,1,0,아이폰 폰트 업뎃 좀ㅠㅠ,제발요 흑흑 새로운 폰트 좀 넣어주세요 맨날 맨날 업뎃 된게 있는지 확인하고 있단말이에요ㅠㅠ,ios
,카카오톡 KakaoTalk,stsfw12,2022-02-14T02:15:15-07:00,1,0,답답한 앱,ㄹㅇ 너무 답답함 일주일동안 고객센에 전화했는데 문의량 많아 통화 안된다고만 하고ㅋㅋ 번호 한번 변경했다가 개고생함,ios
,카카오톡 KakaoTalk,으우ㅠㅠㅠㅠㅠㅠ,2022-02-14T00:50:21-07:00,2,0,"요즘,,,",요즘들어 알림은 오는데 막상 들어가면 카톡내용도 안와있구 보내지지도 않구 그냥 마비가돼요… 물론 데이터는 멀쩡해요. 다른 앱 들어가도 데이터는 잘만되는데 왜 이러는걸까요… 중요한 업무 처리할때 보내기가 안되서 어려움 겪고있네요. 빠른처리 부탁드립니다.,ios
,카카오톡 KakaoTalk,Bytherood,2022-02-13T18:21:01-07:00,4,0,아이폰 업데이트 후,"아이폰 IOS업데이트 후, 아이폰메세지 말고는 모든 알림이 안오네요. 카카오톡 고객센터 안내대로 카카오톡 종료 후에 알림 on/off 했는데 어제 저녁에 정상적으로 알림 온 후 오늘부터 다시 되지 않습니다. 저는 아이폰X이고 남편은 13인데 남편은 아무 문제 없네요.",ios
,카카오톡 KakaoTalk,이하늬다 이하늬다,2022-02-13T17:55:25-07:00,1,0,튕겨요,연락와서 들어가려고 하면 자꾸 튕기네요.. 진짜 너무 불펴하고 짜증나요 고쳐주세요,ios
,카카오톡 KakaoTalk,하연:3,2022-02-13T16:58:34-07:00,5,0,뮤직,그 프로필 편집할때 자기 배경 음악 선택하는거 할때있잖아요? 그거 노래 1분 하지말고 2분으로 눌려줬음 해요.. 하이라이트 부분이 1분짜리에 안나와서요..,ios
,카카오톡 KakaoTalk,Cickkcikyy,2022-02-13T09:11:24-07:00,5,0,폰트,폰트 추가되길 기다리고있어요!🥰,ios
,카카오톡 KakaoTalk,좋아욤GoodGood!!,2022-02-13T08:53:29-07:00,1,0,인증번호가 안와요,카카오톡만 뭔 짓을 해도 자꾸 렉이 걸리길래 결국 지웠다가 깔았는데 로그인은 했는데 인증번호가 안오네요 전화번호를 잘 못 입력한 것도 아니고 정확하게 했는데 인증번호가 안와서 계속 다시보냈더니 인증 요청 제한 횟수를 초과했다며 24시간 후에 다시 요청하라네요,ios
,카카오톡 KakaoTalk,카리공주,2022-02-13T07:18:27-07:00,5,0,프로필 사진 전체/선택삭제 가능하게 해주세요,잘 쓰고 있습니당,ios
,카카오톡 KakaoTalk,아몰랑몽블랑,2022-02-13T05:16:28-07:00,1,1,패드 여러 개 등록 가능하게 해 주세요,서브 기기로 노트북처럼 2대 이상 등록 가능하게 해 주세요,ios
,카카오톡 KakaoTalk,비땅,2022-02-13T03:44:42-07:00,1,0,카카오톡 심각한 오류,카카오톡이 두달째 안들어가지네요 초기화도 해보고 지웠다 깔아봐도 잠시 들어가지고 몇분 지나면 로딩 화면에서 멈추고 안들어가져요 더이상 버티기 힘드네요 빠른 답변 부탁드려요,ios
,카카오톡 KakaoTalk,해맑은참치국수,2022-02-13T02:09:00-07:00,5,0,멀티프로필 기능,모르는 사람이 저를 카카오톡 친구 아이디로 검색하면 멀티프로필 설정 하기 전 상태로 보이더라구요 친구추가 할때 프로필도 컨트롤 가능할 수 있는 기능이 추가되었으면 좋을듯 합니다,ios
,카카오톡 KakaoTalk,오랫동안 카톡만을 바라본 유저입니다,2022-02-13T00:07:59-07:00,4,0,친구 관리 메시지 차단&프로필 비공개,"안녕하세요. 오랫동안 카톡을 쓰고 있던 유저입니다. 다름이 아니라, 쓰다보니 불편한 점이 발견되어 리뷰를 쓰게 되었습니다. 친구목록에 차단친구 관리에서 프로필 옆에 있는 관리를 일일히 눌러야 메시지 차단과 프로필 비공개를 누를 수 있더라고요. 그 부분은 전체 차단이나 비공개로 편리하게 선택할 수 있도록 만들어주시면 좋을 것 같습니다. 왜냐하면 말 그대로 차단친구 관리이니 걸러내기 위해 그런 자리가 마련돼 있을텐데, 그렇다면 그 부분은 편하게 조정할 수 있도록 설계돼야 마땅하지 않나, 싶은 생각에서 였습니다.  만약 ‘그랬다가 후회하지 않을까?’에 생각이 그쳐 일일히 누르도록 만들어두었다면, 제 글을 봐서라도 한 번 더 생각해 주심이 어떨까요. 대한민국 인구 전반이 핸드폰이 있다면 카톡부터 다운하는 어플인데(나이별로 차이는 있겠지만) 고작 선택의 후회까지 고려할 이유까지야 필요할까요? 오랫동안 사용하는 데엔 그만한 이유가 있는 것이니 사용하고 있는 유저의 입장에서 한 번 더 고려해주심이 좋을 듯싶습니다.   감사합니다.",ios
,카카오톡 KakaoTalk,김치한복은 우리나라꺼,2022-02-12T21:34:39-07:00,4,0,카카오톡 전화,전화를 걸때 그 연결음이 안들려요. 그러면 전화를 언제 받는지 모르겠어요.근데 스피커폰으로 해야 소리가 들리는데요.. 그리고 스피커폰으로 해서 전화 되고 그 다음에 스피커폰을 취소하면 이제 귀를 대야 소리가 들리는데 이건 계속 스피커폰으로 들려요.  이거 말고는 너무 좋아요,ios
,카카오톡 KakaoTalk,XOOOOOooovE,2022-02-12T20:36:44-07:00,2,0,생일인 친구 = 업데이트한 친구?,생일인 친구 보기 탭이 있는데 업데이트한 친구에도 왜 중복으로 올라오나요 ㅠ 거슬려요,ios
,카카오톡 KakaoTalk,ㅓ쟈아나유터낱터나눝,2022-02-12T18:45:42-07:00,3,0,더 다양한 알림음,더 다양한 카톡 알림음이 있었으면 좋겠어요  몇년전에 알림음 몇개 올려주고 몇년동안 그대로인데... 좀 다양한 알림음이 있었으면 좋겠네요,ios
,카카오톡 KakaoTalk,Funzinnu,2022-02-12T15:21:15-07:00,2,0,갈수록 태산,기업이 수익 추구하는 건 당연한 일이지만 해도 해도 너무하다. 앱은 계속 무거워지고 유저 편의성은 개나 줘버리고 있고 그 놈의 인앱 브라우저는 없애면 안되는거냐??,ios
,카카오톡 KakaoTalk,제이니잉,2022-02-12T07:37:09-07:00,3,0,카톡방,광고 지우려다 카톡방 잘못 나가는거 방지할수있게 해주세요 그리고 재가입 24시간으로 말고 바로 할수있게 해주세요 !!!!!!제발 제발 제발 제발 제발 제발 제발 제발    글씨체 좀 .... 🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻업데이트 해주세요 관리자님!! 글씨체 기다리는데  오랫동안 안되고있네요,ios
,카카오톡 KakaoTalk,ㅔㅎ헤ㅔ헿헤헤헤헤ㅔ헿,2022-02-12T03:56:51-07:00,5,0,옛날폰트좀돌려쥬세어어어엉,옛날 그 귀여운 폰트 날라가써요오옹,ios
,카카오톡 KakaoTalk,여길봐 까꿍,2022-02-12T03:44:00-07:00,5,0,친구 정리,하나하나 말고 한 번에 친구 삭제하는 기능 만들어주셨으면 해요ㅠㅠ,ios
,카카오톡 KakaoTalk,qkrtjgmldlqslek,2022-02-12T03:05:16-07:00,4,0,사진 누른 상태에서도 삭제 가능하게 해주세요.,"오늘 수업 톡방에다가 실수로 사진을 보냈어요. 너무 당황한 나머지 꾹 눌러서 지워야 되는 걸 사진 눌러서 거기서 삭제를 눌러버리는 바람에 저한테만 지워지고, 친구들한테는 그대로 남아있는 거 같아요... 사진 누르고 거기서 보이는 하단에 휴지통 버튼을 눌러도 모두에게서 삭제가 가능하게 해주세요...",ios
,카카오톡 KakaoTalk,g_hohoho,2022-02-11T23:45:59-07:00,1,0,글씨 크기 수정 가능하게 해주세요|,글씨 입력창이나 채팅창에 둘 다 크기 조절할 수 있게 해주시면 좋을 거 같아요~ 안드로이드는 되던데 왜 아이폰은 안 되나요..,ios
,카카오톡 KakaoTalk,찹쌀모찌조루찌,2022-02-11T21:54:14-07:00,5,0,카톡프로필확인,누가 제 카톡프로필 업데이트할때마다 확인하는지 보고싶어요 인스타스토리훔쳐보는 사람 확인할수 있듯이 말이에요 그리고 친구아닌사람한테는 제 프로필비공개하는 기능 좀 만들어주세요,ios
,카카오톡 KakaoTalk,성화봉송,2022-02-11T18:53:32-07:00,1,0,알림이 안떠요,알림창으로는 알리이 잘 오는데 카톡 대화 목록 들어가서 보면 알림이 안나와있고 메세지도 잘 안보내져요... 업데이트도 다 되어있는데 며칠 전부터 자꾸 그러네요,ios
,카카오톡 KakaoTalk,Kim_C9889,2022-02-11T16:21:37-07:00,1,0,^^l발,아니 통화하다가 갑자기 끊기는데 다시걸려고 하니까 예상치못한오류뜨면서 개지랄을하는데 카카오톡씨발련들아 좀고쳐봐,ios
,카카오톡 KakaoTalk,백즌현,2022-02-11T06:52:43-07:00,4,0,해킹,해킹당해서 고객센터에 문의를 했는데 너무 느리내요..좀 빨리 빨리 됐으면 좋갰어요,ios
,카카오톡 KakaoTalk,사기적,2022-02-11T01:35:55-07:00,1,0,로그아웃 기능좀 만들어 주세요,매번 아이디 바꿀때 어플 삭제 하고 다시 다운 로드 해야하는데 왜 다른 채팅 어플은 가능한데 와 카카오톡 로그아웃 하는 시스템이 없나요?? 항상 쓸때 불편합니다 다음 아이디랑 카카오톡 계정이랑 따로 따로 인데 이게 어떻게 된지 모르겠지만 아이디 한번 잘못 로그인 하면 계속 삭제 하고 다운로드 해야 하고 불편 하네요,ios
,카카오톡 KakaoTalk,아주 조아연 ~,2022-02-10T23:52:54-07:00,5,0,카톡목록 정리,방에서 나가지 않고 그냥 채팅 목록에서 삭제할 수 있는 기능 추가해주세요 나가기엔 좀 그런데 복잡해서 없애고시퍼요..,ios
,카카오톡 KakaoTalk,몰라 십알 몰라 십알,2022-02-10T22:05:49-07:00,4,0,보이스톡 할때 화면 꺼지는 것 고쳐주세요,카카오톡을 잘 쓰고 있는 사람입니다 대체적으로 기능들도 괜찮습니다 하지만 보이스톡을 하면서 다른걸 하면 화면이 꺼지더라고요 이점 보완해 주셨으면 좋겠습니다,ios
,카카오톡 KakaoTalk,으아아ㅏ아아ටㅏ,2022-02-10T19:50:42-07:00,3,0,이거 어케해요,갑자기 안보내져서 봤더니 정지돼서 문의하려는데 안돼는데 어떻게 해야해요? 문의해서 풀려고 했는데 문의도 안돼서요,ios
,카카오톡 KakaoTalk,빠른겜,2022-02-10T18:29:43-07:00,1,0,알람 나만 안오는줄,알람 안와요 ㅜㅜㅜㅜ   뱃지에 알람숫자도 어플 들락날락해야 사라지고  시급함,ios
,카카오톡 KakaoTalk,파파고보이루나가조쿠,2022-02-10T17:37:25-07:00,5,0,개인정보 변경,부모님 정보로 로그인 했던 사람도 다시 개인정보를 변경할수 있게 해주시면 좋을것 같아요,ios
,카카오톡 KakaoTalk,jeiwppqpqppqp11377373,2022-02-10T15:53:00-07:00,5,0,그룹채팅 문의요,그룹채팅 도 숨기기 추가해주세요 기다릴게요,ios
,카카오톡 KakaoTalk,농담곰을 돌려주세요,2022-02-10T10:54:24-07:00,3,0,농담곰을 돌려주세요,농담곰이모티콘을돌려주세요농담곰을원합니다 내맘은오직농담곰 just joke bear 제발🐻‍❄️🐻‍❄️🐻‍❄️,ios
,카카오톡 KakaoTalk,칸예공듀,2022-02-10T08:21:06-07:00,3,0,멀티 프로필 사진첩 기능,멀티 프로필에서 사진첩 기능이 있으면 더 좋을 거 같아요,ios
,카카오톡 KakaoTalk,징거조아,2022-02-10T06:28:48-07:00,4,0,건의사항,"요즘 자꾸 광고성인지 모르는 사람이 단톡에 초대하고 초대자는 나가는 상황이 발생하고 있습니다. 굉장히 불쾌한데, 최소한 알 수 있는 사람 정도만 단톡 초대 가능하게 하고 나머지 남들은 초대 못하도록 설정할 수는 없을까요.. 스트레스 받습니다",ios
,카카오톡 KakaoTalk,카키쿠케카,2022-02-10T05:51:35-07:00,1,0,고객센터,카톡 고객센터 이용하는거 너무 불편합니다.,ios
,카카오톡 KakaoTalk,감가상각,2022-02-10T04:26:20-07:00,1,1,알림 좀 옛날처럼 해주세요,예전엔 알림이 오면 이름 옆에 메세지가 왔다고 한줄로 표시가 됐는데 알림에 상대방 프사가 뜨는 알림으로 바뀐 후로 이름 밑에 메세지가 떠서 두줄이 되니 알림창이 너무 커요 옛날로 돌려주세요,ios
,카카오톡 KakaoTalk,어쩔튀뷔~,2022-02-10T03:36:10-07:00,1,0,ㅋㅋㅋㅋㅋ 웃기네요 진심 ㅋㅋㅋㅋㅋ,아닠ㅋㅋㅋ 태블릿 로그인 하고 렉걸려서 폰으로 다시 로그인 했더만 대화내용 몇개는 아예 날라갔네요?ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 카카오톡 일 제대로 안하십니까? 저번에도 이러더만 해도해도 너무하시네요 ㅋㅋㅋ,ios
,카카오톡 KakaoTalk,아그럼어쩌라고,2022-02-10T02:27:33-07:00,1,0,로그아웃없노,게이,ios
,카카오톡 KakaoTalk,하뾰,2022-02-10T01:47:54-07:00,1,0,이용제한 조치,이용제한 조치를 왜 못 풀게 하세요? 카톡 계정 새로 만들었더니 엄마한테 카톡도 못하고 친구들한테도 못하고 뭡니까;; 이용제한 조치좀 없애주세요,ios
,카카오톡 KakaoTalk,콩순이 칼라똥,2022-02-09T20:26:25-07:00,1,0,옾쳇 정지,아니 ㅋㅋㅋᩚ 오픈채팅방 발 만들었다고 정지라기엔 좀 너무 하지 않나요 풀린지 1일도 안됐는데 진짜 너무 하시네요,ios
,카카오톡 KakaoTalk,팩트백,2022-02-09T19:35:50-07:00,5,0,편해,편해,ios
,카카오톡 KakaoTalk,옐꾜,2022-02-09T19:34:57-07:00,4,0,미리보기,카카오톡을 사용하면서 정말 많은면으로 편리하게 사용을 했는데 미리보기 기능을 좀 추가하면 좋을것 같아요.,ios
